trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2109,False,"{'a': 0.001, 'e': 0.12148068500391276}",20,11,8.48607652817344,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.001, 'e': 0.12135926503900965}",35,22,-11.524570887013748,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
2111,False,"{'a': 0.001, 'e': 0.12123796643338168}",20,11,2.4765637421962037,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2112,False,"{'a': 0.001, 'e': 0.1211167890657302}",25,16,18.88546259604483,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.001, 'e': 0.12099573281487792}",20,5,-30.281499703770248,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
2114,False,"{'a': 0.001, 'e': 0.12087479755976856}",25,13,24.18613823753847,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.001, 'e': 0.12075398317946681}",25,18,11.669132184142692,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.001, 'e': 0.12063328955315826}",20,0,28.827500260885813,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2117,False,"{'a': 0.001, 'e': 0.12051271656014938}",20,4,26.200847966624192,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.001, 'e': 0.12039226407986708}",20,16,7.734024374691019,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.001, 'e': 0.12027193199185891}",20,3,-24.088612514863918,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
2120,False,"{'a': 0.001, 'e': 0.12015172017579269}",20,4,23.642012954572028,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.001, 'e': 0.12003162851145673}",30,15,0.12379245225404611,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
2122,False,"{'a': 0.001, 'e': 0.11991165687875927}",30,15,14.303701536437337,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2123,False,"{'a': 0.001, 'e': 0.11979180515772868}",20,10,-22.35666765335134,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2124,False,"{'a': 0.001, 'e': 0.11967207322851317}",20,11,18.57928073837232,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.001, 'e': 0.11955246097138093}",20,4,-26.320971390500375,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
2126,False,"{'a': 0.001, 'e': 0.11943296826671962}",25,0,26.77965941337611,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2127,False,"{'a': 0.001, 'e': 0.11931359499503652}",20,16,6.879628171782608,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.001, 'e': 0.11919434103695832}",20,16,10.108669349656727,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.001, 'e': 0.11907520627323114}",20,14,11.772315856267635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.001, 'e': 0.11895619058472015}",25,17,14.285671499697393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.001, 'e': 0.11883729385240965}",20,8,9.306922545064953,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2132,False,"{'a': 0.001, 'e': 0.11871851595740286}",25,15,6.961539210924205,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2133,False,"{'a': 0.001, 'e': 0.11859985678092198}",20,11,-68.48025625216803,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 2}",1
2134,False,"{'a': 0.001, 'e': 0.11848131620430775}",20,4,19.91151956573466,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.001, 'e': 0.11836289410901962}",20,4,25.51693316800446,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.001, 'e': 0.1182445903766354}",20,10,22.015652251479093,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.001, 'e': 0.11812640488885146}",20,11,10.94996615489183,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.001, 'e': 0.11800833752748224}",30,8,33.67046808479724,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.001, 'e': 0.1178903881744604}",25,16,8.113613193565332,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
2140,False,"{'a': 0.001, 'e': 0.1177725567118365}",30,0,-7.144916101057011,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
2141,False,"{'a': 0.001, 'e': 0.11765484302177918}",25,0,35.32979746057978,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2142,False,"{'a': 0.001, 'e': 0.11753724698657468}",25,14,20.617647327455167,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.001, 'e': 0.11741976848862698}",25,0,12.130148856437962,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2144,False,"{'a': 0.001, 'e': 0.11730240741045748}",20,14,10.762036393092654,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.001, 'e': 0.11718516363470523}",30,16,-31.027864016206827,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
2146,False,"{'a': 0.001, 'e': 0.11706803704412637}",25,13,-33.866421588821325,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 1}",1
2147,False,"{'a': 0.001, 'e': 0.11695102752159432}",20,0,6.371038898101758,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
2148,False,"{'a': 0.001, 'e': 0.11683413495009948}",25,11,14.494632706871736,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2149,False,"{'a': 0.001, 'e': 0.11671735921274938}",20,13,-6.928903461001144,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
2150,False,"{'a': 0.001, 'e': 0.11660070019276822}",25,11,27.62366765340481,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.001, 'e': 0.11648415777349697}",20,5,23.021522655986285,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.001, 'e': 0.11636773183839315}",25,19,11.464920368906862,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.001, 'e': 0.11625142227103091}",20,8,10.683593869730025,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2154,False,"{'a': 0.001, 'e': 0.11613522895510063}",20,12,15.130721439453948,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2155,False,"{'a': 0.001, 'e': 0.116019151774409}",20,6,-20.720198709398197,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
2156,False,"{'a': 0.001, 'e': 0.11590319061287874}",20,13,3.645560051324842,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2157,False,"{'a': 0.001, 'e': 0.1157873453545488}",35,23,-21.508635632701434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
2158,False,"{'a': 0.001, 'e': 0.11567161588357389}",20,1,26.941551178060614,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.001, 'e': 0.11555600208422448}",25,2,36.98049273450034,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.001, 'e': 0.11544050384088674}",25,8,13.026363098982085,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2161,False,"{'a': 0.001, 'e': 0.11532512103806251}",20,0,25.51255650002241,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2162,False,"{'a': 0.001, 'e': 0.11520985356036893}",20,4,10.505152131059706,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
2163,False,"{'a': 0.001, 'e': 0.11509470129253851}",25,11,25.39664553967663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.001, 'e': 0.11497966411941893}",20,12,14.210035103304456,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.001, 'e': 0.11486474192597308}",25,0,28.213764971289983,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
2166,False,"{'a': 0.001, 'e': 0.11474993459727875}",25,15,16.965391200285257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.001, 'e': 0.11463524201852858}",25,17,3.4786342525167577,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2168,False,"{'a': 0.001, 'e': 0.11452066407502992}",25,14,7.6815711632984085,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2169,False,"{'a': 0.001, 'e': 0.11440620065220493}",25,8,7.870726831819311,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
2170,False,"{'a': 0.001, 'e': 0.11429185163559014}",30,18,22.94121720799977,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.001, 'e': 0.1141776169108365}",20,9,20.635314619688565,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.001, 'e': 0.11406349636370923}",30,19,7.706091205118986,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2173,False,"{'a': 0.001, 'e': 0.11394948988008788}",20,0,33.06261986780643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2174,False,"{'a': 0.001, 'e': 0.11383559734596592}",20,8,21.56651936716689,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2175,False,"{'a': 0.001, 'e': 0.11372181864745078}",20,7,24.826015133640745,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.001, 'e': 0.11360815367076371}",30,11,35.459688920799465,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.001, 'e': 0.11349460230223983}",25,4,-19.686684995760853,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 1}",1
2178,False,"{'a': 0.001, 'e': 0.11338116442832771}",20,6,25.843393910622762,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2179,False,"{'a': 0.001, 'e': 0.11326783993558948}",30,12,19.013300801518223,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
2180,False,"{'a': 0.001, 'e': 0.11315462871070062}",30,22,18.340930402145695,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.001, 'e': 0.11304153064044985}",25,11,24.54735861310055,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.001, 'e': 0.11292854561173918}",25,14,18.622779974246484,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.001, 'e': 0.11281567351158354}",20,4,4.852316272415036,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
2184,False,"{'a': 0.001, 'e': 0.11270291422711082}",30,14,-22.320220949677807,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
2185,False,"{'a': 0.001, 'e': 0.11259026764556165}",20,12,15.327874156408942,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.001, 'e': 0.11247773365428958}",25,7,-14.682122768069764,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
2187,False,"{'a': 0.001, 'e': 0.11236531214076052}",20,8,10.985423304454873,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2188,False,"{'a': 0.001, 'e': 0.11225300299255297}",25,8,17.57078652882821,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2189,False,"{'a': 0.001, 'e': 0.11214080609735771}",20,8,22.499594037518925,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.001, 'e': 0.11202872134297796}",25,3,36.33379717739192,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.001, 'e': 0.11191674861732888}",30,3,35.47612171059175,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.001, 'e': 0.11180488780843774}",20,10,20.497436939626787,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.001, 'e': 0.11169313880444368}",30,12,20.67443239800202,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2194,False,"{'a': 0.001, 'e': 0.11158150149359779}",25,17,14.083713958922429,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.001, 'e': 0.11146997576426268}",20,14,13.36154812009509,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.001, 'e': 0.11135856150491262}",25,13,13.789853569676493,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2197,False,"{'a': 0.001, 'e': 0.1112472586041333}",30,17,-0.7698139334246403,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
2198,False,"{'a': 0.001, 'e': 0.1111360669506219}",25,8,30.462672420085333,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.001, 'e': 0.11102498643318673}",25,5,34.20578426122853,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.001, 'e': 0.11091401694074722}",20,12,5.717780428630438,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.001, 'e': 0.11080315836233387}",25,7,-28.15633333553649,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
2202,False,"{'a': 0.001, 'e': 0.11069241058708815}",25,20,8.633483610789458,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2203,False,"{'a': 0.001, 'e': 0.11058177350426224}",30,13,17.449226552259056,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2204,False,"{'a': 0.001, 'e': 0.11047124700321906}",20,16,5.914622300700925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.001, 'e': 0.11036083097343202}",25,6,31.171559445653024,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.001, 'e': 0.11025052530448522}",20,6,21.66808775452235,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.001, 'e': 0.1101403298860729}",30,20,15.061884159531074,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.001, 'e': 0.11003024460799965}",20,6,20.17297622765463,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.001, 'e': 0.10992026936018012}",20,3,18.59708041659983,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.001, 'e': 0.10981040403263917}",20,16,8.437607016078061,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2211,False,"{'a': 0.001, 'e': 0.10970064851551141}",25,7,12.282278814373111,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2212,False,"{'a': 0.001, 'e': 0.10959100269904129}",20,8,10.990945750264405,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2213,False,"{'a': 0.001, 'e': 0.10948146647358296}",20,10,19.157511665263083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.001, 'e': 0.10937203972960027}",20,0,20.269546211223073,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
2215,False,"{'a': 0.001, 'e': 0.10926272235766643}",25,18,13.988627479518353,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.001, 'e': 0.10915351424846406}",25,16,-6.088478833995282,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
2217,False,"{'a': 0.001, 'e': 0.10904441529278498}",25,17,6.186173683522705,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.001, 'e': 0.10893542538153032}",20,10,-2.8755127335345314,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
2219,False,"{'a': 0.001, 'e': 0.10882654440571013}",25,15,-6.508868231814372,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
2220,False,"{'a': 0.001, 'e': 0.10871777225644341}",30,18,23.983641890934532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.001, 'e': 0.10860910882495796}",25,0,13.786205798030055,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
2222,False,"{'a': 0.001, 'e': 0.10850055400259043}",25,13,11.351488753380337,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.001, 'e': 0.10839210768078596}",20,13,14.171601405261198,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2224,False,"{'a': 0.001, 'e': 0.10828376975109819}",20,4,1.6986088117085336,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2225,False,"{'a': 0.001, 'e': 0.10817554010518914}",25,20,6.846033476314458,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.001, 'e': 0.10806741863482926}",25,9,1.1767616993754704,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
2227,False,"{'a': 0.001, 'e': 0.10795940523189702}",20,16,6.7814367411312,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.001, 'e': 0.10785149978837902}",30,24,10.811516189360109,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.001, 'e': 0.10774370219636975}",25,13,23.53521305025898,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.001, 'e': 0.10763601234807169}",25,3,-23.13162505957451,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
2231,False,"{'a': 0.001, 'e': 0.10752843013579495}",20,0,27.049389712248164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2232,False,"{'a': 0.001, 'e': 0.10742095545195732}",25,15,7.589986867628655,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2233,False,"{'a': 0.001, 'e': 0.10731358818908403}",25,0,17.47043552083924,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
2234,False,"{'a': 0.001, 'e': 0.10720632823980793}",30,15,26.149842826386404,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.001, 'e': 0.107099175496869}",20,9,5.455215261424187,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2236,False,"{'a': 0.001, 'e': 0.10699212985311449}",20,14,-6.387223565777908,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
2237,False,"{'a': 0.001, 'e': 0.1068851912014987}",25,14,22.637844912037245,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.001, 'e': 0.10677835943508306}",25,7,30.201832214328107,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.001, 'e': 0.10667163444703576}",30,13,30.625402273159814,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.001, 'e': 0.1065650161306318}",30,16,5.980689858948162,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
2241,False,"{'a': 0.001, 'e': 0.1064585043792528}",25,17,18.97257318138814,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.001, 'e': 0.1063520990863871}",35,8,38.6232274353911,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
2243,False,"{'a': 0.001, 'e': 0.10624580014562934}",25,16,15.391041577477907,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2244,False,"{'a': 0.001, 'e': 0.1061396074506806}",25,7,15.48787580630336,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2245,False,"{'a': 0.001, 'e': 0.1060335208953481}",20,15,9.654066510069574,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.001, 'e': 0.10592754037354536}",20,15,9.4935541904107,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2247,False,"{'a': 0.001, 'e': 0.10582166577929185}",25,15,8.072771769746709,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2248,False,"{'a': 0.001, 'e': 0.10571589700671291}",20,11,18.383185739428534,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2249,False,"{'a': 0.001, 'e': 0.10561023395003975}",25,17,12.03828418362553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.001, 'e': 0.1055046765036094}",20,3,25.41413768175803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.001, 'e': 0.10539922456186433}",20,15,1.777961188978383,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.001, 'e': 0.10529387801935262}",25,16,13.673229570287248,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.001, 'e': 0.10518863677072765}",25,19,10.02138380078043,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.001, 'e': 0.10508350071074826}",30,4,6.540298388893982,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
2255,False,"{'a': 0.001, 'e': 0.10497846973427834}",20,0,-3.762338112763117,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
2256,False,"{'a': 0.001, 'e': 0.1048735437362869}",25,17,1.442961742093048,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
2257,False,"{'a': 0.001, 'e': 0.10476872261184789}",35,23,10.770671780871426,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2258,False,"{'a': 0.001, 'e': 0.10466400625614027}",30,20,9.198684577854166,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.001, 'e': 0.10455939456444763}",30,16,-16.995134924892334,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
2260,False,"{'a': 0.001, 'e': 0.10445488743215826}",25,11,20.18976663395786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2261,False,"{'a': 0.001, 'e': 0.104350484754765}",20,4,-39.309838337718055,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
2262,False,"{'a': 0.001, 'e': 0.10424618642786522}",25,15,21.213388838149594,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2263,False,"{'a': 0.001, 'e': 0.10414199234716055}",30,20,7.35765611461749,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2264,False,"{'a': 0.001, 'e': 0.10403790240845692}",20,8,20.08931612524141,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2265,False,"{'a': 0.001, 'e': 0.10393391650766431}",20,14,12.408156536291305,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2266,False,"{'a': 0.001, 'e': 0.10383003454079692}",30,18,22.985495484965845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2267,False,"{'a': 0.001, 'e': 0.10372625640397273}",25,17,13.32370133850015,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2268,False,"{'a': 0.001, 'e': 0.10362258199341358}",25,17,12.479135220612436,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2269,False,"{'a': 0.001, 'e': 0.10351901120544502}",20,10,21.909065561920883,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2270,False,"{'a': 0.001, 'e': 0.10341554393649634}",25,20,9.87973378295585,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2271,False,"{'a': 0.001, 'e': 0.1033121800831002}",25,10,26.079858872205616,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2272,False,"{'a': 0.001, 'e': 0.10320891954189276}",20,11,12.096524280954553,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2273,False,"{'a': 0.001, 'e': 0.10310576220961341}",35,6,-6.682503935093157,"{0: 27, 1: 1, 2: 0, 3: 0, 4: 1}",1
2274,False,"{'a': 0.001, 'e': 0.10300270798310492}",25,3,25.787835108364632,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
2275,False,"{'a': 0.001, 'e': 0.102899756759313}",20,13,11.955045976330172,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2276,False,"{'a': 0.001, 'e': 0.1027969084352864}",25,8,31.963157646046366,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2277,False,"{'a': 0.001, 'e': 0.10269416290817676}",20,0,23.374361951960708,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
2278,False,"{'a': 0.001, 'e': 0.10259152007523863}",25,18,16.067844016808287,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2279,False,"{'a': 0.001, 'e': 0.10248897983382912}",25,12,8.830328585100938,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2280,False,"{'a': 0.001, 'e': 0.102386542081408}",25,15,7.122770030165992,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2281,False,"{'a': 0.001, 'e': 0.10228420671553744}",25,18,12.679629646342319,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2282,False,"{'a': 0.001, 'e': 0.10218197363388216}",20,16,7.977132782072571,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2283,False,"{'a': 0.001, 'e': 0.10207984273420903}",20,14,12.488785414106706,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2284,False,"{'a': 0.001, 'e': 0.10197781391438715}",30,24,13.087476873900938,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2285,False,"{'a': 0.001, 'e': 0.10187588707238764}",30,13,28.084763837792583,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2286,False,"{'a': 0.001, 'e': 0.10177406210628372}",25,7,31.699586142229087,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2287,False,"{'a': 0.001, 'e': 0.1016723389142504}",20,14,11.325430785350271,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2288,False,"{'a': 0.001, 'e': 0.10157071739456447}",25,5,27.52129613527274,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2289,False,"{'a': 0.001, 'e': 0.10146919744560434}",20,6,15.167283433472006,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2290,False,"{'a': 0.001, 'e': 0.10136777896585017}",20,10,-24.346352806173627,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
2291,False,"{'a': 0.001, 'e': 0.1012664618538834}",20,14,10.542194938237705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
